score,unit,stratum,storm,metric,polygon_subset,value_new,value_ref,ci_lo_new,ci_lo_ref,ci_hi_new,ci_hi_ref,n_units_new,n_units_ref,n_polygons_new,n_polygons_ref,score_role_new,score_role_ref,post_hoc_design_new,post_hoc_design_ref,confirmatory_new,confirmatory_ref,_merge
city_flood_map,area,ALL,ALL,observed-label_auc,all,0.4475011997617044,0.4475011997617042,0.4427524421157041,0.4427524421157044,0.4554773268824891,0.4554773268824885,196,196,196,196,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,ALL,observed-label_auc,no_landuse_attr,0.8597197667626661,0.8597197667626048,0.6177497918582762,0.6177497918582265,0.9504861846577064,0.9504861846576828,20,20,20,20,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,ALL,observed-label_auc,urban,0.91514985252619,0.9151498525263227,0.8575722972485051,0.8575722972487616,0.9542513682620154,0.9542513682620752,57,57,57,57,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.05,agricultural,7.859780647518522e-05,7.859780647523064e-05,7.859780647518522e-05,7.859780647523064e-05,7.859780647518522e-05,7.859780647523064e-05,1,1,119,119,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.05,all,0.3145833736703989,0.3145833736708158,0.0031200219401944,0.0031200219401947,0.6260467254006035,0.6260467254014368,4,4,196,196,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.05,no_landuse_attr,0.5224553544446595,0.5224553544450438,0.1616551284991413,0.1616551284995955,0.7796642094342336,0.7796642094340989,4,4,20,20,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.05,urban,0.6574745665110782,0.6574745665112932,0.6574745665110782,0.6574745665112932,0.6574745665110782,0.6574745665112932,1,1,57,57,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.1,agricultural,0.0020518048632691,0.0020518048632692,0.0020518048632691,0.0020518048632692,0.0020518048632691,0.0020518048632692,1,1,119,119,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.1,all,0.4166291755424544,0.4166291755428062,0.1314031819268623,0.1314031819267204,0.7018551691580466,0.7018551691588921,4,4,196,196,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.1,no_landuse_attr,0.6260325664870439,0.6260325664873627,0.3798765974682761,0.3798765974680313,0.8016854483835423,0.8016854483834137,4,4,20,20,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.1,urban,0.8297295990673975,0.8297295990676536,0.8297295990673975,0.8297295990676536,0.8297295990673975,0.8297295990676536,1,1,57,57,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.2,agricultural,0.0048976998540127,0.0048976998540126,0.0048976998540127,0.0048976998540126,0.0048976998540127,0.0048976998540126,1,1,119,119,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.2,all,0.5131220146118458,0.5131220146122055,0.1704113109896098,0.1704113109900644,0.7270930707756456,0.727093070775488,4,4,196,196,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.2,no_landuse_attr,0.7217735552269124,0.7217735552272388,0.6418616620702824,0.641861662071064,0.8016854483835423,0.8016854483834137,4,4,20,20,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.2,urban,0.9045650690105984,0.9045650690108488,0.9045650690105984,0.9045650690108488,0.9045650690105984,0.9045650690108488,1,1,57,57,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.3,agricultural,0.0716193251020012,0.0716193251020033,0.0716193251020012,0.0716193251020033,0.0716193251020012,0.0716193251020033,1,1,119,119,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.3,all,0.5297655806610646,0.529765580661425,0.2203420091372659,0.2203420091377227,0.7270930707756456,0.7270930707754879,4,4,196,196,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.3,no_landuse_attr,0.7392205665713614,0.7392205665717255,0.6418616620702823,0.641861662071064,0.848706966868156,0.8487069668686247,4,4,20,20,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.3,urban,0.9045650690105984,0.9045650690108488,0.9045650690105984,0.9045650690108488,0.9045650690105984,0.9045650690108488,1,1,57,57,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.5,agricultural,0.0866742058442618,0.0866742058442633,0.0866742058442618,0.0866742058442633,0.0866742058442618,0.0866742058442633,1,1,119,119,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.5,all,0.5336218760753946,0.5336218760757547,0.2319108953802558,0.2319108953807122,0.7270930707756456,0.727093070775488,4,4,196,196,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.5,no_landuse_attr,0.760203287115023,0.7602032871153825,0.6418616620702824,0.641861662071064,0.9116551284991412,0.9116551284995956,4,4,20,20,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,capture_0.5,urban,0.9182121863486108,0.91821218634886,0.9182121863486108,0.91821218634886,0.9182121863486108,0.91821218634886,1,1,57,57,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,observed-label_auc,all,0.7001027300717143,0.7001027300719064,0.5288101361092852,0.5288101361095242,0.8144817120322416,0.8144817120321607,4,4,196,196,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,observed-label_auc,no_landuse_attr,0.8121229118985893,0.8121229118987635,0.757016342073616,0.7570163420740341,0.8672294817235626,0.867229481723493,4,4,20,20,reference,reference,False,False,False,False,both
city_flood_map,area,ALL,MACRO,observed-label_auc,urban,0.91514985252619,0.9151498525263227,0.91514985252619,0.9151498525263227,0.91514985252619,0.9151498525263227,1,1,57,57,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2023-08-10,capture_0.05,all,0.510925269813735,0.5109252698137308,,,,,3,3,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2023-08-10,capture_0.05,no_landuse_attr,0.510925269813735,0.5109252698137308,,,,,3,3,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2023-08-10,observed-label_auc,all,0.7919005696989232,0.7919005696989235,0.4395432675832385,0.4395432675832385,0.9806020316437928,0.980602031643794,3,3,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2023-08-10,observed-label_auc,no_landuse_attr,0.7919005696989232,0.7919005696989235,0.4395432675832385,0.4395432675832385,0.9806020316437928,0.980602031643794,3,3,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-07-24,capture_0.2,all,0.5305557007843804,0.530555700784382,,,,,5,5,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-07-24,capture_0.2,no_landuse_attr,0.5305557007843804,0.530555700784382,,,,,5,5,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-07-24,capture_0.3,all,0.5305557007843804,0.530555700784382,,,,,5,5,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-07-24,capture_0.3,no_landuse_attr,0.5305557007843804,0.530555700784382,,,,,5,5,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-07-24,capture_0.5,all,0.5305557007843804,0.530555700784382,,,,,5,5,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-07-24,capture_0.5,no_landuse_attr,0.5305557007843804,0.530555700784382,,,,,5,5,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-07-24,observed-label_auc,all,0.6884152803863121,0.6884152803863154,0.4988912348348363,0.498891234834837,0.877939325937788,0.8779393259377939,5,5,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-07-24,observed-label_auc,no_landuse_attr,0.6884152803863121,0.6884152803863154,0.4988912348348363,0.498891234834837,0.877939325937788,0.8779393259377939,5,5,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-09-20,capture_0.05,agricultural,0.0051112679011555,0.0051112679011567,,,,,119,119,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-09-20,capture_0.05,all,0.191955704982358,0.1919557049823587,,,,,183,183,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-09-20,capture_0.1,agricultural,0.01759711127787,0.0175971112778679,,,,,119,119,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-09-20,capture_0.1,all,0.2781918344223156,0.2781918344223142,,,,,183,183,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-09-20,capture_0.2,agricultural,0.0307744562164259,0.0307744562164237,,,,,119,119,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-09-20,capture_0.2,all,0.3015496659133219,0.3015496659133205,,,,,183,183,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-09-20,capture_0.3,agricultural,0.3535345914319086,0.3535345914319064,,,,,119,119,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-09-20,capture_0.3,all,0.5278253822556302,0.5278253822556289,,,,,183,183,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-09-20,capture_0.5,agricultural,0.4825076365441638,0.4825076365441617,,,,,119,119,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-09-20,capture_0.5,all,0.6307016871516694,0.630701687151668,,,,,183,183,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-09-20,observed-label_auc,agricultural,0.4503225610170424,0.4503225610170415,0.4417183267772917,0.4417183267772896,0.4622914910228479,0.4622914910228459,119,119,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-09-20,observed-label_auc,all,0.5935787294454683,0.5935787294454675,0.5615109643240157,0.5615109643240145,0.6259517712424967,0.625951771242495,183,183,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-09-20,observed-label_auc,no_landuse_attr,0.5856590994866532,0.5856590994866531,0.4395432675832386,0.4395432675832386,0.7868972627004361,0.7868972627004361,7,7,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,2024-09-20,observed-label_auc,urban,0.8936299830015195,0.8936299830015192,0.843922086051998,0.8439220860519977,0.9350547116419196,0.9350547116419196,57,57,57,57,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,capture_0.05,agricultural,0.0051112679011555,0.0051112679011567,,,,,119,119,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,capture_0.05,all,0.2074523970470037,0.2074523970470043,,,,,196,196,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,capture_0.05,no_landuse_attr,0.3265843363198454,0.3265843363198448,,,,,20,20,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,capture_0.1,agricultural,0.01759711127787,0.0175971112778679,,,,,119,119,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,capture_0.1,all,0.2992259799122944,0.299225979912293,,,,,196,196,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,capture_0.2,agricultural,0.0307744562164259,0.0307744562164237,,,,,119,119,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,capture_0.2,all,0.325695751867652,0.3256957518676508,,,,,196,196,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,capture_0.2,no_landuse_attr,0.532638925196095,0.5326389251960955,,,,,20,20,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,capture_0.3,agricultural,0.3535345914319086,0.3535345914319064,,,,,119,119,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,capture_0.3,all,0.5369633849831748,0.5369633849831734,,,,,196,196,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,capture_0.3,no_landuse_attr,0.682638925196095,0.6826389251960955,,,,,20,20,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,capture_0.5,agricultural,0.4825076365441638,0.4825076365441617,,,,,119,119,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,capture_0.5,all,0.6330162614932521,0.6330162614932507,,,,,196,196,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,capture_0.5,no_landuse_attr,0.782638925196095,0.7826389251960955,,,,,20,20,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,observed-label_auc,agricultural,0.4503225610170424,0.4503225610170415,0.4417183267772917,0.4417183267772896,0.4622914910228479,0.4622914910228459,119,119,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,observed-label_auc,all,0.6058960204407927,0.6058960204407922,0.5748554110411608,0.5748554110411609,0.6386965170153364,0.6386965170153356,196,196,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,observed-label_auc,no_landuse_attr,0.7115163107140622,0.7115163107140631,0.6093276960632491,0.6093276960632494,0.810924058606823,0.8109240586068232,20,20,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,ALL,observed-label_auc,urban,0.8936299830015195,0.8936299830015192,0.843922086051998,0.8439220860519977,0.9350547116419196,0.9350547116419196,57,57,57,57,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,capture_0.05,agricultural,0.0051112679011555,0.0051112679011567,0.0051112679011555,0.0051112679011567,0.0051112679011555,0.0051112679011567,1,1,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,capture_0.05,all,0.3757202436990232,0.3757202436990224,0.095977852491179,0.0959778524911793,0.6554626349068675,0.6554626349068654,4,4,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,capture_0.05,no_landuse_attr,0.3634067073447089,0.3634067073447079,0.0356753898912751,0.0356753898912751,0.6554626349068675,0.6554626349068654,4,4,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,capture_0.1,agricultural,0.01759711127787,0.0175971112778679,0.01759711127787,0.0175971112778679,0.01759711127787,0.0175971112778679,1,1,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,capture_0.1,all,0.5231739434485423,0.523173943448542,0.3130145535637513,0.3130145535637506,0.7333333333333334,0.7333333333333334,4,4,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,capture_0.2,agricultural,0.0307744562164259,0.0307744562164237,0.0307744562164259,0.0307744562164237,0.0307744562164259,0.0307744562164237,1,1,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,capture_0.2,all,0.5746930083410923,0.5746930083410923,0.392828916101658,0.392828916101657,0.7333333333333334,0.7333333333333334,4,4,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,capture_0.2,no_landuse_attr,0.5707341632913332,0.5707341632913335,0.3809523809523809,0.3809523809523809,0.7333333333333334,0.7333333333333334,4,4,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,capture_0.3,agricultural,0.3535345914319086,0.3535345914319064,0.3535345914319086,0.3535345914319064,0.3535345914319086,0.3535345914319064,1,1,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,capture_0.3,all,0.6312619374266694,0.6312619374266694,0.5291905415200053,0.5291905415200054,0.7333333333333334,0.7333333333333334,4,4,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,capture_0.3,no_landuse_attr,0.6778770204341903,0.6778770204341907,0.5764882041597139,0.576488204159715,0.7666666666666667,0.7666666666666667,4,4,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,capture_0.5,agricultural,0.4825076365441638,0.4825076365441617,0.4825076365441638,0.4825076365441617,0.4825076365441638,0.4825076365441617,1,1,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,capture_0.5,all,0.6569810136506792,0.6569810136506792,0.5645834422549519,0.5645834422549532,0.7576754217879175,0.7576754217879171,4,4,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,capture_0.5,no_landuse_attr,0.7493055918627617,0.7493055918627621,0.5979167755882853,0.5979167755882865,0.9166666666666666,0.9166666666666666,4,4,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,observed-label_auc,agricultural,0.4503225610170424,0.4503225610170415,0.4503225610170424,0.4503225610170415,0.4503225610170424,0.4503225610170415,1,1,119,119,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,observed-label_auc,all,0.7341203652249931,0.7341203652249939,0.6409970049158902,0.6409970049158915,0.8276855149820334,0.8276855149820335,4,4,196,196,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,observed-label_auc,no_landuse_attr,0.7321404577352894,0.7321404577352902,0.6370371899364826,0.6370371899364842,0.8272437255340961,0.8272437255340962,4,4,20,20,reference,reference,False,False,False,False,both
city_flood_map,object,ALL,MACRO,observed-label_auc,urban,0.8936299830015195,0.8936299830015192,0.8936299830015195,0.8936299830015192,0.8936299830015195,0.8936299830015192,1,1,57,57,reference,reference,False,False,False,False,both
model_frozen,area,ALL,2022-09-06,capture_0.05,all,0.2107840656547624,0.2107840656553545,,,,,6,6,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2022-09-06,capture_0.05,no_landuse_attr,0.2107840656547624,0.2107840656553545,,,,,6,6,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2022-09-06,capture_0.1,all,0.2107840656547624,0.2107840656553545,,,,,6,6,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2022-09-06,capture_0.1,no_landuse_attr,0.2107840656547624,0.2107840656553545,,,,,6,6,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2022-09-06,capture_0.2,all,0.3789647267026361,0.3789647267037007,,,,,6,6,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2022-09-06,capture_0.2,no_landuse_attr,0.3789647267026361,0.3789647267037007,,,,,6,6,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2022-09-06,capture_0.3,all,0.6466205139965655,0.646620513998382,,,,,6,6,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2022-09-06,capture_0.3,no_landuse_attr,0.6466205139965655,0.646620513998382,,,,,6,6,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2022-09-06,capture_0.5,all,0.9999999999999998,1.0,,,,,6,6,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2022-09-06,capture_0.5,no_landuse_attr,0.9999999999999998,1.0,,,,,6,6,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2022-09-06,observed-label_auc,all,0.8013702243890507,0.8013702243893877,0.7241225346401813,0.724122534640456,0.9430294589059932,0.9430294589059932,5,5,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2022-09-06,observed-label_auc,no_landuse_attr,0.8013702243890507,0.8013702243893877,0.7241225346401813,0.724122534640456,0.9430294589059932,0.9430294589059932,5,5,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2022-09-06,observed-label_auc_diff,all,0.0221266687101209,0.0221266687095036,-0.1445404873531776,-0.1445404873531776,0.1816966283464746,0.1816966283461145,5,5,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2022-09-06,observed-label_auc_diff,no_landuse_attr,0.0221266687101209,0.0221266687095036,-0.1445404873531776,-0.1445404873531776,0.1816966283464746,0.1816966283461145,5,5,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2023-08-10,capture_0.05,all,0.2250546362261838,0.2250546362259987,,,,,42,42,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2023-08-10,capture_0.05,no_landuse_attr,0.2250546362261838,0.2250546362259987,,,,,42,42,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2023-08-10,capture_0.1,all,0.4779071521555738,0.4779071521554054,,,,,42,42,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2023-08-10,capture_0.1,no_landuse_attr,0.4779071521555738,0.4779071521554054,,,,,42,42,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2023-08-10,capture_0.2,all,0.909345034543846,0.9093450345437488,,,,,42,42,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2023-08-10,capture_0.2,no_landuse_attr,0.909345034543846,0.9093450345437488,,,,,42,42,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2023-08-10,capture_0.3,all,0.9784014501000547,0.9784014500999726,,,,,42,42,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2023-08-10,capture_0.3,no_landuse_attr,0.9784014501000547,0.9784014500999726,,,,,42,42,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2023-08-10,capture_0.5,all,0.9976795230530052,0.9976795230529704,,,,,42,42,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2023-08-10,capture_0.5,no_landuse_attr,0.9976795230530052,0.9976795230529704,,,,,42,42,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2023-08-10,observed-label_auc,all,0.8993688563918162,0.8993688563917652,0.8513814225025318,0.8513814225025307,0.9446178789608428,0.944617878960817,3,3,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2023-08-10,observed-label_auc,no_landuse_attr,0.8993688563918162,0.8993688563917652,0.8513814225025318,0.8513814225025307,0.9446178789608428,0.944617878960817,3,3,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2023-08-10,observed-label_auc_diff,all,0.0583229498382614,0.058322949838279,-0.1041749873672066,-0.1041749873672075,0.4433511119523752,0.4433511119522609,3,3,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2023-08-10,observed-label_auc_diff,no_landuse_attr,0.0583229498382614,0.058322949838279,-0.1041749873672066,-0.1041749873672075,0.4433511119523752,0.4433511119522609,3,3,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-07-24,capture_0.05,all,0.1236720520786126,0.1236720520783819,,,,,23,23,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-07-24,capture_0.05,no_landuse_attr,0.1236720520786126,0.1236720520783819,,,,,23,23,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-07-24,capture_0.1,all,0.459882037276176,0.4598820372759742,,,,,23,23,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-07-24,capture_0.1,no_landuse_attr,0.459882037276176,0.4598820372759742,,,,,23,23,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-07-24,capture_0.2,all,0.6374459304105352,0.6374459304103427,,,,,23,23,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-07-24,capture_0.2,no_landuse_attr,0.6374459304105352,0.6374459304103427,,,,,23,23,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-07-24,capture_0.3,all,0.8833866919712147,0.8833866919709742,,,,,23,23,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-07-24,capture_0.3,no_landuse_attr,0.8833866919712147,0.8833866919709742,,,,,23,23,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-07-24,observed-label_auc,all,0.8490071261691577,0.8490071261691043,0.7135637256401484,0.7135637256400197,0.9057342876924628,0.9057342876924632,5,5,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-07-24,observed-label_auc,no_landuse_attr,0.8490071261691577,0.8490071261691043,0.7135637256401484,0.7135637256400197,0.9057342876924628,0.9057342876924632,5,5,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-07-24,observed-label_auc_diff,all,0.1142179977008553,0.1142179977009202,-0.0245227858831996,-0.0245227858832287,0.1849620707391764,0.1849620707392163,5,5,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-07-24,observed-label_auc_diff,no_landuse_attr,0.1142179977008553,0.1142179977009202,-0.0245227858831996,-0.0245227858832287,0.1849620707391764,0.1849620707392163,5,5,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.05,agricultural,0.0113383078542402,0.01133830785424,,,,,1506,1506,119,119,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.05,all,0.0151379720493956,0.0151379720493958,,,,,1612,1612,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.05,no_landuse_attr,0.4641553106347844,0.4641553106347491,,,,,34,34,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.05,urban,0.5574817011809526,0.5574817011810195,,,,,72,72,57,57,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.1,agricultural,0.2795016823262886,0.2795016823262954,,,,,1506,1506,119,119,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.1,all,0.2821578139011229,0.2821578139011297,,,,,1612,1612,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.1,no_landuse_attr,0.6075924861762466,0.6075924861761695,,,,,34,34,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.1,urban,0.6357763510237385,0.635776351023799,,,,,72,72,57,57,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.2,agricultural,0.9029588050524936,0.9029588050524938,,,,,1506,1506,119,119,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.2,no_landuse_attr,0.7413383444510407,0.7413383444509275,,,,,34,34,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.2,urban,0.78216389586896,0.7821638958692197,,,,,72,72,57,57,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.3,all,0.962787949017057,0.9627879490170576,,,,,1612,1612,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.3,no_landuse_attr,0.9213999500386768,0.9213999500386904,,,,,34,34,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.3,urban,0.894042523017819,0.8940425230179498,,,,,72,72,57,57,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.5,agricultural,0.9988073734474072,0.9988073734474068,,,,,1506,1506,119,119,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.5,all,0.998751600683806,0.9987516006838058,,,,,1612,1612,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,capture_0.5,urban,0.9739083787445372,0.9739083787445388,,,,,72,72,57,57,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,observed-label_auc,agricultural,0.8708900461972856,0.870890046197286,0.8612339817645115,0.8612339817645144,0.8804126797549422,0.880412679754941,119,119,119,119,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,observed-label_auc,all,0.8711733767467147,0.8711733767467154,0.8618447949049495,0.8618447949049498,0.8803404228368465,0.8803404228368461,183,183,196,196,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,observed-label_auc,no_landuse_attr,0.909222042975278,0.9092220429752628,0.7240388930960334,0.7240388930960334,0.9365993346185864,0.9365993346185904,7,7,20,20,frozen,frozen,True,True,False,False,both
model_frozen,area,ALL,2024-09-20,observed-label_auc,urban,0.9015324848108782,0.9015324848109214,0.8491629822544079,0.849162982254502,0.9432393155665176,0.9432393155665484,57,57,57,57,frozen,frozen,True,True,False,False,both
