model,baseline,unit,stratum,set,variant,rho,k,mu,se,ci_lo,ci_hi,pi_lo,pi_hi,tau2,tau2_lo,tau2_hi,q,q_p,i2,i2_lo,i2_hi,tau,tau2_outside_qprofile,fe_max_share,fe_max_event,k_eff_fe,re_max_share,re_max_event,k_eff_re,mean_equal,mean_unit_weighted,median,events,n_units_total,n_pos_cells_total,n_clusters_total,flag,run_id
rf_F1_wf,relelev_neg,cluster_gate,AGRI,combined,main,0.0,4,0.1807751832698377,0.544869195889283,-1.5532417760509156,1.914792142590591,-4.862480117287364,5.224030483827041,1.076999189616583,0.2752219732838659,16.109698121397496,42.30223583511824,3.4612492754306315e-09,0.9290817626828728,0.7959129516899077,0.99563838621351,1.0377857146909388,False,0.45903767019775815,2024-09-20,2.6685805866686914,0.2676926999580507,2024-09-20,3.9811476202580853,0.034350000000000006,0.07754025974025973,-0.028200000000000003,2012;2014;2024-09-20;2025,77,1239,77,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,relelev_neg,object,AGRI,combined,main,0.0,4,0.21639558859636082,0.5076712986103069,-1.3992410599645924,1.8320322371573141,-4.539907048878294,4.972698226071015,0.9642562464602424,0.2666638568061429,14.229277706931958,73.42666217381648,7.875319382458569e-16,0.9591429065249029,0.8726766600619816,0.9972732198784054,0.981965501665024,False,0.4666268119577605,2024-09-20,2.6423281171777857,0.2625798474793342,2024-09-20,3.9886025598064037,0.04227096187839201,0.05016307729844655,-0.002703522465731467,2012;2014;2024-09-20;2025,168,1239,77,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,relelev_neg,cell_gate,UNIVERSE,combined,main,0.0,6,1.6518094637368859,0.37211612973251423,0.6952544998991984,2.6083644275745734,-0.7551212273370784,4.058740154810851,0.6200452501150676,0.1346395111209428,5.086174743923488,22.671174658422256,0.00039008923135865287,0.7794556270094933,0.48162808161053716,0.972298050711393,0.7874295207287237,False,0.3753795008085078,2024-09-20,4.408086577311159,0.19344121924566818,2024-09-20,5.938981978348006,0.3579334249665503,0.33768961567103484,0.3454165949447115,2012;2014;2016;2019;2023-08-10;2024-09-20,437,437,104,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,relelev_neg,cluster_gate,UNIVERSE,combined,main,0.0,6,1.0655447899984862,0.32395650704225853,0.2327880774594686,1.8983015025375038,-0.987556429854592,3.1186460098515645,0.44282031559507645,0.06649433293262108,3.731231893517476,18.16807050234021,0.002742976214836986,0.7247919090056396,0.31600842434889803,0.9628595281190536,0.6654474551721394,False,0.447245952868486,2024-09-20,3.7288480605857233,0.21227382726379174,2024-09-20,5.776697035951398,0.25321666666666665,0.18016057692307688,0.28145,2012;2014;2016;2019;2023-08-10;2024-09-20,104,437,104,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,relelev_neg,object,UNIVERSE,combined,main,0.0,9,1.1839244901295825,0.31772125941026985,0.45125795208722475,1.9165910281719403,-0.9627635121341527,3.3306124923933176,0.7232170854649632,0.23933262146384882,2.9005227032279537,59.49060223071691,5.866388051003172e-10,0.8655249787357281,0.688514137865781,0.9640139304203871,0.8504217103678405,False,0.4727594420426008,2024-09-20,3.6791957752377904,0.13566944976525183,2024-09-20,8.793787628549477,0.2661280583901309,0.13993196809357328,0.3542283194988241,2012;2014;2016;2019;2022-09-06;2023-08-10;2024-07-24;2024-09-20;2025,239,439,106,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,ALL,development,main,0.0,5,0.20647240080034318,0.3285644633971605,-0.7057687953406426,1.118713596941329,-1.9569684696261131,2.3699132712267996,0.36692187063421655,0.07980387957631113,5.453283331343321,30.007775472786783,4.876630440266422e-06,0.8667012153690803,0.5605865355865306,0.9886592113471655,0.605740761905798,False,0.602112669839328,2025,2.418855241885075,0.24914394988778565,2025,4.710167313705156,0.02583444488600024,0.02550705794404889,0.06123351547037581,2012;2014;2016;2019;2025,589,589,50,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,ALL,development,main,0.0,5,0.1757080483298443,0.30143966749912904,-0.6612226410105628,1.0126387376702515,-1.896623834041948,2.2480399307016365,0.333163993533113,0.06526171512697544,3.399300982243158,28.305179950022517,1.0816708865393933e-05,0.8586831100504337,0.4712676434078905,0.978914595680665,0.5772035979904431,False,0.7370556220995623,2025,1.7712588714862072,0.2641619123128254,2025,4.677682626487278,0.041100000000000005,0.017029999999999976,0.07300000000000006,2012;2014;2016;2019;2025,50,589,50,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,object,ALL,development,main,0.0,5,0.2204231545761686,0.28357947801246663,-0.5669196990860897,1.007766008238427,-1.785797473339806,2.2266437824921432,0.3169894056940654,0.07002970166950559,3.0885790190697664,29.583846829936007,5.948182888753152e-06,0.8647910793010061,0.5577865784266949,0.982341655736174,0.5630181219943683,False,0.3837327481580094,2025,3.6064525632227062,0.23436353330669735,2025,4.796937271971912,0.03757966327393884,0.039985205405468356,0.08764652715745735,2012;2014;2016;2019;2025,123,589,50,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,FLAT,development,main,0.0,5,-0.03877758356072631,0.3342345946671176,-0.9667615879120135,0.8892064207905608,-2.1837974420611195,2.1062422749396665,0.3545097536811703,0.07301539229428651,6.997613231333439,27.588005412438083,1.5115636348943669e-05,0.8550094528328389,0.4862843979414631,0.989097253752684,0.595407216685497,False,0.44991482725363346,2025,3.128708595675223,0.260087007291499,2025,4.413492538848955,0.020135873575205743,0.014741167487595009,0.03915268400389926,2012;2014;2016;2019;2025,528,528,46,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,FLAT,development,main,0.0,5,-0.22190478588294044,0.34438589035790407,-1.178073305466327,0.7342637337004463,-2.482896208349786,2.0390866365839053,0.3861475822709675,0.04913329582698372,5.218765939035591,18.053411095110008,0.0012047858334639627,0.7784352231870768,0.27615372406519484,0.9759166852637948,0.6214077423648401,False,0.7093233022838997,2025,1.8835685403027798,0.29108979928127177,2025,4.4081408611125035,-0.013940000000000041,-0.08416304347826092,-0.07180000000000009,2012;2014;2016;2019;2025,46,528,46,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,object,FLAT,development,main,0.0,5,-0.13298945545548052,0.32447423307925244,-1.0338743516511788,0.7678954407402179,-2.4180653319318726,2.152086421020911,0.4108583716062804,0.08925893959885108,4.541173162583663,27.353992948899545,1.68574970382681e-05,0.8537690637168597,0.552259105162781,0.9843143914201334,0.6409823489038371,False,0.41704922421188,2025,3.573223484615839,0.23682865248416243,2025,4.757054872980454,-0.011266395432560194,-0.03774953208693483,-0.02603754814184922,2012;2014;2016;2019;2025,112,528,46,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,URBAN,development,main,0.0,4,0.1781341106773779,0.2194702437633032,-0.520318155706861,0.8765863770616169,-0.8397312038145341,1.19599942516929,0.00779672088278524,0.0,3.944343207627583,2.643150936228691,0.4499747998995416,0.0,0.0,0.9422035847519316,0.08829904236618447,False,0.6180600765289449,2016,2.2472093936630517,0.6004429506577571,2016,2.330827657951193,0.04479640873054444,0.028766086776821277,0.0600956359908445,2012;2014;2016;2019,349,349,29,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,URBAN,development,main,0.0,4,0.24830132423115997,0.26119068973532056,-0.5829240212915141,1.0795266697538342,-0.8755115099436617,1.3721141584059817,0.0,0.0,1.2780036907974357,1.3527618793398695,0.7166439820885945,0.0,0.0,0.8058599179398652,0.0,False,0.4438715872199502,2016,2.9827196795633606,0.4438715872199502,2016,2.9827196795633606,0.072525,0.049862068965517245,0.10230000000000003,2012;2014;2016;2019,29,349,29,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,object,URBAN,development,main,0.0,4,0.12393722820111565,0.2624075752296764,-0.7111607900670246,0.9590352464692559,-1.7089024942120736,1.9567769506143051,0.11260037592215202,0.0,2.489942404404436,4.790817431430737,0.1877711686140924,0.373802061352174,0.0,0.9404959084353892,0.33555979485354326,False,0.3634447373415539,2016,3.3546376622540826,0.32174345777368824,2016,3.639945782211549,0.034512714546784326,0.029678885166948568,0.07778280782893612,2012;2014;2016;2019,70,349,29,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,AGRI,development,main,0.0,3,0.028173434080167488,0.17674322686745686,-0.7322912934658242,0.7886381616261592,-2.217562192229911,2.2739090603902463,0.0,0.0,1.0571753994984954,0.6427734643806744,0.7251427607081706,0.0,0.0,0.8844534311979535,0.0,False,0.7005859821760625,2025,1.8260248328937507,0.7005859821760625,2025,1.8260248328937507,0.024108100102495644,0.03673920403432762,0.020478928124699314,2012;2014;2025,127,127,30,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,AGRI,development,main,0.0,3,-0.12707663177016837,0.16941030512830887,-0.8559903435781758,0.6018370800378391,-2.279638653148287,2.02548538960795,0.0,0.0,0.0,0.028254698757042285,0.9859719733492974,0.0,0.0,0.0,0.0,False,0.745793247268545,2025,1.692155323531346,0.745793247268545,2025,1.692155323531346,-0.03266666666666662,-0.031059999999999956,-0.026599999999999957,2012;2014;2025,30,127,30,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,object,AGRI,development,main,0.0,3,-0.19416198228336704,0.13099293897448877,-0.7577791087398558,0.36945514417312175,-1.858585083886459,1.4702611193197248,0.0,0.0,0.5068871091983442,0.4773920075695303,0.7876542899043969,0.0,0.0,0.8708117670121484,0.0,False,0.7019390227032489,2025,1.8394820213545022,0.7019390227032489,2025,1.8394820213545022,-0.03564785088861742,-0.02820002617245458,-0.05129584882947602,2012;2014;2025,59,127,30,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,UNIVERSE,development,main,0.0,4,0.4550100466704398,0.36757978224975985,-0.7147928732472981,1.6248129665881779,-2.4162378354662875,3.3262579288071668,0.31515548752702105,0.0,7.594690447449193,7.470336884686261,0.05832554279267547,0.5984116852681947,0.0,0.9738909166715302,0.561387110225218,False,0.33507441506816615,2016,3.8408636353435326,0.2799349436611133,2016,3.978564947565312,0.06261805014478233,0.03993625268714024,0.10545864185580611,2012;2014;2016;2019,330,330,39,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,UNIVERSE,development,main,0.0,4,0.42654820575703684,0.23062837559700533,-0.30741421605523606,1.1605106275693098,-0.5657656040631023,1.418862015577176,0.0,0.0,1.8412683379974129,2.2165921837675673,0.5286876270484806,0.0,0.0,0.8899604467682014,0.0,False,0.3581620975375099,2012,3.3432818247369402,0.3581620975375099,2012,3.3432818247369402,0.10572499999999999,0.09194102564102564,0.12669999999999998,2012;2014;2016;2019,39,330,39,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,object,UNIVERSE,development,main,0.0,5,0.2835322559072891,0.25670088584543943,-0.42918366209821873,0.9962481739127969,-1.2305252471662396,1.7975897589808176,0.16044531090049363,0.0,2.80532420865492,8.364040273813227,0.07911718518412703,0.5217622262624076,0.0,0.9493688201871935,0.4005562518554587,False,0.3388143446212794,2014,3.747496084753798,0.2729930492736445,2014,4.459700572530302,0.042211173596896176,0.07153872065646898,0.13514749041685947,2012;2014;2016;2019;2025,94,332,41,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,object,ALL,holdout,main,0.0,4,0.25450911028868817,0.12098052317598686,-0.1305049087040212,0.6395231292813975,-0.4010566850964392,0.9100749056738155,0.008578247598045772,0.0,0.8773606911598294,2.0083916250626843,0.5706668194758264,0.0,0.0,0.8643330928428826,0.09261882960848605,False,0.9057072174348353,2024-09-20,1.2140313985795184,0.8357119922755242,2024-09-20,1.4111528754320875,0.07639712343675778,0.031892081664231575,0.05556126177925341,2022-09-06;2023-08-10;2024-07-24;2024-09-20,196,1272,55,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,object,FLAT,holdout,main,0.0,4,0.06893057177909588,0.22891403172370056,-0.6595760427075924,0.7974371862657842,-1.3988699287479804,1.536731072306172,0.06397384262370416,0.0,1.4673715570534396,2.68191815457113,0.4433088655221984,0.0,0.0,0.8659140642014111,0.25293050947583245,False,0.9202541478370905,2024-09-20,1.1774979224290965,0.686060925138649,2024-09-20,1.972964452014215,0.07685909577818348,-0.021244381460127793,0.08656062955354499,2022-09-06;2023-08-10;2024-07-24;2024-09-20,175,1234,50,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,object,URBAN,holdout,main,0.0,4,0.13687912484055892,0.2009002201353831,-0.5024750384599745,0.7762332881410925,-0.7275247557322151,1.0012830054133328,0.0,0.0,1.0793397296915577,0.6844295275642923,0.8768600266005265,0.0,0.0,0.7417810952802367,0.0,False,0.8158116572171319,2024-09-20,1.4755005417568212,0.8158116572171319,2024-09-20,1.4755005417568212,-0.011171632029211481,0.03281912383868939,-0.009386961221788614,2022-09-06;2023-08-10;2024-07-24;2024-09-20,81,36,14,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,object,UNIVERSE,holdout,main,0.0,4,0.2523475478537945,0.3228377363615443,-0.7750662134361579,1.2797613091437468,-2.1178156384643296,2.622510734171919,0.19922353512407023,0.0,5.2631880510811015,5.704738996689067,0.12689306867337202,0.4741214275112063,0.0,0.9613708134367899,0.4463446371628881,False,0.8672750394841102,2024-09-20,1.318261108679724,0.47624214227968126,2024-09-20,3.100161019367538,0.06251325599400445,-0.020047615854962,0.03152226368746802,2022-09-06;2023-08-10;2024-07-24;2024-09-20,145,107,65,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,ALL,holdout,main,0.0,2,-0.059457282191695576,0.4272070764728986,-5.487637860598984,5.368723296215593,,,0.29040754651552625,0.0,382.894931997417,4.388419132164447,0.03618384889994771,0.7721275088173307,0.0,0.9997762134637557,0.5388947453033164,False,0.8769754862662734,2024-09-20,1.2751506986146561,0.5859023431802989,2024-09-20,1.9426588302112024,0.001772745977600798,-0.04649799646282007,0.001772745977600798,2023-08-10;2024-09-20,1272,1272,55,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,ALL,holdout,main,0.0,2,0.07139466506629455,0.18809805971416932,-2.318617792139154,2.4614071222717433,,,0.02134444559076885,0.0,110.0044238579314,1.245981034656212,0.264321468390383,0.19741956563896046,0.0,0.999211810541365,0.14609738392855928,False,0.8661936828417874,2024-09-20,1.3017517481678038,0.7938998796263632,2024-09-20,1.4864268158150038,0.022099999999999953,-0.0007963636363636839,0.022099999999999953,2023-08-10;2024-09-20,55,1272,55,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,FLAT,holdout,main,0.0,2,-0.28628581292795946,0.5513641159460049,-7.2920311543178595,6.719459528461941,,,0.5110123319461702,0.011809456364166677,634.5302237906719,5.552430818184437,0.01845503991024814,0.8198987015335771,0.09519157431813234,0.999823128076813,0.7148512656113649,False,0.9343765114939174,2024-09-20,1.1397753109391349,0.5782317746830158,2024-09-20,1.9522082965929772,-0.04710860821598517,-0.17545970070606007,-0.04710860821598517,2023-08-10;2024-09-20,1234,1234,50,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,FLAT,holdout,main,0.0,2,-0.13515237425819632,0.3275207907629221,-4.296698597045719,4.026393848529326,,,0.12814248662762334,0.0,251.9358475068576,2.073281486793921,0.14989869225308955,0.5176728262082835,0.0,0.9995263213782447,0.35796995212953747,False,0.8784770678735243,2024-09-20,1.2714723358461635,0.6825497760100284,2024-09-20,1.7647613951775045,-0.004400000000000015,-0.07849600000000002,-0.004400000000000015,2023-08-10;2024-09-20,50,1234,50,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,URBAN,holdout,main,0.0,2,0.035064113348922864,0.43368229330133623,-5.475391895791619,5.545520122489464,,,0.0,0.0,40.01492273324963,0.07831463166489781,0.7795944957782369,0.0,0.0,0.9874599535706501,0.0,False,0.7548339536310473,2024-09-20,1.5876022543554438,0.7548339536310473,2024-09-20,1.5876022543554438,-0.008857186273703355,-0.0031186227371350905,-0.008857186273703355,2023-08-10;2024-09-20,36,36,14,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,URBAN,holdout,main,0.0,2,-0.29615655374714334,0.4409578440367482,-5.8990572001002555,5.306744092605969,,,0.0,0.0,33.8419184096817,0.06566601212862444,0.7977548654781552,0.0,0.0,0.9850444836630002,0.0,False,0.7465390333079432,2024-09-20,1.60884739964787,0.7465390333079432,2024-09-20,1.60884739964787,-0.08419999999999997,-0.0689428571428571,-0.08419999999999997,2023-08-10;2024-09-20,14,36,14,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,UNIVERSE,holdout,main,0.0,2,-0.14787493642081861,0.4842791460621119,-6.301224915745862,6.005475042904224,,,0.36606860137658914,0.0,489.7126420593784,4.183870177668469,0.04081040608094166,0.7609868476948617,0.0,0.9997652725645224,0.605036033122482,False,0.8302945017247629,2024-09-20,1.392391302740614,0.5789447291324188,2024-09-20,1.9513545249275526,-0.026629757973137214,-0.1084225631742935,-0.026629757973137214,2023-08-10;2024-09-20,107,107,65,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,UNIVERSE,holdout,main,0.0,2,-0.4245969312309269,0.3290984578133649,-4.606189314566892,3.756995452105038,,,0.13469566063430466,0.0,243.42698082086494,2.2893355323560955,0.13026568046912643,0.5631920328555602,0.0,0.9995710243853313,0.3670090743214732,False,0.851507236005403,2024-09-20,1.338482611701383,0.6535411624461388,2024-09-20,1.8276531249710555,-0.07465000000000005,-0.1446723076923078,-0.07465000000000005,2023-08-10;2024-09-20,65,107,65,"k=2: tau2 불안정, 예측구간 없음",m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,AGRI,holdout,main,0.0,1,-0.12781351036103317,0.1005310519267832,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,-0.028218558079188494,-0.028218558079188494,-0.028218558079188494,2024-09-20,1112,1112,47,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,AGRI,holdout,main,0.0,1,0.1801941553659574,0.1667434989668377,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.04290000000000005,0.04290000000000005,0.04290000000000005,2024-09-20,47,1112,47,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,object,AGRI,holdout,main,0.0,1,0.061486354115330155,0.11494769133435111,,,,,,,,,,,,,,False,1.0,2024-09-20,1.0,1.0,2024-09-20,1.0,0.014379737989637986,0.014379737989637986,0.014379737989637986,2024-09-20,109,1112,47,k=1: 통합 불가,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,ALL,combined,main,0.0,7,0.1095785277718934,0.2437766882413383,-0.48692153971871205,0.7060785952624988,-1.364733608494114,1.583890664037901,0.2760578790040037,0.07467967350722768,2.4100066589397993,35.11192070273241,4.099582590872799e-06,0.829117864249076,0.5967595597323909,0.9794907766703363,0.5254121039755401,False,0.4024751661217163,2025,3.6909710917408867,0.1815409708097016,2025,6.563668663856996,0.018959673769314685,-0.02370864823839996,0.051449432372597026,2012;2014;2016;2019;2023-08-10;2024-09-20;2025,1861,1861,105,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,ALL,combined,main,0.0,7,0.1458126712324274,0.21135995668052257,-0.3713665116266326,0.6629918540914873,-1.1603114883073806,1.4519368307722356,0.21349713630747436,0.04558234526335196,1.3302359791709277,34.303688069232784,5.877279916241186e-06,0.825091693117935,0.4632599985474916,0.9618145020086852,0.4620575032476741,False,0.527878554297634,2025,2.8452413887733705,0.19915658507011438,2025,6.424425455466695,0.03567142857142856,0.007692380952380915,0.047799999999999954,2012;2014;2016;2019;2023-08-10;2024-09-20;2025,105,1861,105,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,object,ALL,combined,main,0.0,9,0.27732233000646606,0.18084501307781595,-0.13970701798202895,0.694351677994961,-0.8292655855232884,1.3839102455362204,0.186296822364431,0.037779218918898794,0.7502801495263558,33.68178479725364,4.6389260840517364e-05,0.7624828954832492,0.42195909767746737,0.9354719552364097,0.43162115606678847,False,0.5012895206638178,2024-09-20,3.250803541178159,0.1675181179720103,2024-09-20,7.924667506301071,0.05483186779074726,0.035012627808971776,0.05895820466716861,2012;2014;2016;2019;2022-09-06;2023-08-10;2024-07-24;2024-09-20;2025,319,1861,105,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,FLAT,combined,main,0.0,7,-0.13176553306472344,0.261732690171317,-0.7722023544769758,0.5086712883475291,-1.725168524730352,1.4616374586009053,0.3206397447032666,0.08710650023106975,3.072831265849215,41.42670493598758,2.385883672341818e-07,0.8551658885428811,0.6045142428921205,0.9817922714183249,0.56625060238667,False,0.4559697357128647,2024-09-20,3.4162027277690052,0.1896033432392456,2024-09-20,6.28537047764465,0.000923164492008339,-0.11846420785347786,0.03915268400389926,2012;2014;2016;2019;2023-08-10;2024-09-20;2025,1762,1762,96,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,FLAT,combined,main,0.0,7,-0.1979797211850816,0.2411482097772203,-0.7880481335713573,0.39208869120119416,-1.6270880807445864,1.2311286383744233,0.25092508343678244,0.03592618434688228,2.0044844470234864,22.362639094742235,0.0010406155128904332,0.7316953524769497,0.3009133648218198,0.9600257072812789,0.5009242292370997,False,0.4454211940889054,2025,3.1425294914395825,0.2136249462508956,2025,6.086395252334714,-0.011214285714285748,-0.08121145833333336,-0.07180000000000009,2012;2014;2016;2019;2023-08-10;2024-09-20;2025,96,1762,96,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,object,FLAT,combined,main,0.0,9,-0.025423091257925363,0.2160092078769633,-0.523541217864379,0.47269503534852825,-1.3427522624906973,1.2919060799748465,0.2636990188437691,0.05237374628905358,1.165519408849622,32.75732875030954,6.810685868076658e-05,0.7557798420933696,0.42879598304230615,0.9435210924162748,0.5135163277285048,False,0.49045443031170244,2024-09-20,3.3082949742631103,0.16899322394619049,2024-09-20,7.755890773902159,0.02790048954999255,-0.02768541585107688,0.05997315783575086,2012;2014;2016;2019;2022-09-06;2023-08-10;2024-07-24;2024-09-20;2025,287,1762,96,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,URBAN,combined,main,0.0,6,0.15478420857880595,0.19014890263284745,-0.33400910659536986,0.6435775237529818,-0.3731537813948952,0.682722198552507,0.0,0.0,0.7426307864067847,2.815808311756867,0.7283569791827624,0.0,0.0,0.7381870106377958,0.0,False,0.4992440686085099,2016,3.1884964921924204,0.4992440686085099,2016,3.1884964921924204,0.026911877062461842,0.025784659393698083,0.03814836665719529,2012;2014;2016;2019;2023-08-10;2024-09-20,385,385,43,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,URBAN,combined,main,0.0,6,0.10689186508370266,0.2247264338213146,-0.470785823684695,0.6845695538521003,-0.5170487421080422,0.7308324722754475,0.0,0.0,0.6698329594434135,2.5469949325482646,0.7694015056549084,0.0,0.0,0.6725715472151211,0.0,False,0.32858692771099574,2016,4.4315222793883535,0.32858692771099574,2016,4.4315222793883535,0.020283333333333348,0.011181395348837227,0.02285000000000001,2012;2014;2016;2019;2023-08-10;2024-09-20,43,385,43,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,object,URBAN,combined,main,0.0,8,0.12002462064373337,0.1505613779868241,-0.23599646509713879,0.4760457063846055,-0.3559261374037143,0.595975378691181,0.01516571901563944,0.0,0.32469683314448045,5.483282170094404,0.601201117087607,0.0,0.0,0.6478713081154837,0.12314917383254928,False,0.3894040912120272,2024-09-20,4.239987214708784,0.35069726217213965,2024-09-20,4.656771798036714,0.011670541258786422,0.031363384057087676,0.057754108243623675,2012;2014;2016;2019;2022-09-06;2023-08-10;2024-07-24;2024-09-20,151,385,43,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,AGRI,combined,main,0.0,4,-0.08968329368652062,0.08738427570952165,-0.36777905905818065,0.18841247168513942,-0.46566748610527353,0.2863008987322323,0.0,0.0,0.36091886528947376,1.2312878325359482,0.7455103898386366,0.0,0.0,0.8619840705128208,0.0,False,0.7555550766693443,2024-09-20,1.6567629694619506,0.7555550766693443,2024-09-20,1.6567629694619506,0.01102643555707461,-0.021560256393622277,0.0037929034809688345,2012;2014;2024-09-20;2025,1239,1239,77,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,AGRI,combined,main,0.0,4,0.02574020829285364,0.1235791325580793,-0.3675437455267714,0.4190241621124786,-0.5541868840576181,0.6056673006433253,0.0028948210782436864,0.0,0.3046055979566561,1.6992266061397125,0.6371057525126271,0.0,0.0,0.8115352928167553,0.053803541502801526,False,0.5079327923660506,2024-09-20,2.4932339623923734,0.4974817507193187,2024-09-20,2.5427594620078375,-0.013774999999999954,0.014084415584415633,-0.02364999999999995,2012;2014;2024-09-20;2025,77,1239,77,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,object,AGRI,combined,main,0.0,4,-0.0654074187562005,0.10801540050936782,-0.40916063102097805,0.2783457935085771,-0.7103678156914798,0.5795529781790788,0.01080217828186128,0.0,0.25598775506023,2.62923613372571,0.4523871130835232,0.0,0.0,0.8685284147639546,0.1039335281892291,False,0.5649638234613215,2024-09-20,2.3692759963267536,0.4858319325539705,2024-09-20,2.7436665336283728,-0.02314095366905357,-0.0005738696625254756,-0.027786272038494986,2012;2014;2024-09-20;2025,168,1239,77,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cell_gate,UNIVERSE,combined,main,0.0,6,0.22696291871238894,0.29745629466874657,-0.5376728292587741,0.991598666683552,-1.6408683941345277,2.0947942315593053,0.3641015900392066,0.056290889937603915,2.8963307997811216,20.17834643989821,0.0011569857148820847,0.7522096265473167,0.28426879085607265,0.9533488277004587,0.6034083112115763,False,0.5045952683759523,2024-09-20,3.275295543859238,0.21948550230328254,2024-09-20,5.866526822504728,0.03286878077214248,0.003610409901846392,0.08570322519882878,2012;2014;2016;2019;2023-08-10;2024-09-20,437,437,104,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,cluster_gate,UNIVERSE,combined,main,0.0,6,0.10650960320978733,0.268226166498456,-0.5829877082335054,0.79600691465308,-1.471876770252423,1.6848959766719978,0.2512376904077378,0.021664945156915603,1.8027768893832918,16.769308140432983,0.004958742364086455,0.70183623807685,0.13458735209736808,0.9282687603469911,0.50123616231048,False,0.5689267520136321,2024-09-20,2.728796475727439,0.25488693936141416,2024-09-20,5.419825618234673,0.045599999999999974,-0.05594230769230774,0.053749999999999964,2012;2014;2016;2019;2023-08-10;2024-09-20,104,437,104,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,twi,object,UNIVERSE,combined,main,0.0,9,0.25493781623693035,0.18631474196475611,-0.17470474918329437,0.6845803816571551,-0.7179998460129832,1.227875478486844,0.1345824483644748,0.0,0.9695349449757268,16.261295955086037,0.03878924959342873,0.5080342906188947,0.0,0.885788460266481,0.3668548055627387,False,0.5351470464089111,2024-09-20,3.049182666573556,0.22510916397771463,2024-09-20,7.1252083895447615,0.05123432132894431,0.015973788463341392,0.05565376009157175,2012;2014;2016;2019;2022-09-06;2023-08-10;2024-07-24;2024-09-20;2025,239,439,106,,m2_20260926T165115Z_1ffdde7
