test_event,role,score,rule,n_objects,sigma_hat,mu0_hat,beta_hat,tau_hat,delta_hat,cell_auc,object_auc,gap,term_size_weight,term_within_object,term_erasure,n_eff,n_survive,top10_share,sd_A,rho_wA,concentration_factor,size_term_product,cov_abs_diff
2014,development,slope_neg,f10,47,1.2935766433447378,1.206325576126576,0.3839855320663529,0.6384194418659952,0.08187901134372089,0.8131576499973427,0.7776172656544723,0.035540384342870435,0.0582312704024281,-0.0226908860595572,0.0,22.639484362858383,47,0.37696142848555125,0.15306938613650498,0.3667397221922737,1.0373133633591418,0.05823127040242777,3.2612801348363973e-16
2014,development,slope_neg,soft,47,1.2935766433447378,1.206325576126576,0.3839855320663529,0.6384194418659952,0.08187901134372089,0.8474821622682503,0.7776172656544723,0.06986489661377804,0.0862301380762765,-0.0163652414624985,0.0,16.641057410290376,47,0.45940325461284487,0.1507027258598146,0.4236284441781711,1.350681218664097,0.08623013807627652,2.7755575615628914e-17
2014,development,twi,f10,47,1.2935766433447378,1.0567649772296788,0.4474646016877651,0.8107058861127188,0.09930653181360716,0.7909741916158985,0.7326708150843473,0.058303376531551265,0.0757704536020125,-0.0174670770704611,0.0,22.639484362858383,47,0.37696142848555125,0.2052010683708914,0.3559674576225356,1.0373133633591418,0.07577045360201252,2.7755575615628914e-17
2014,development,twi,soft,47,1.2935766433447378,1.0567649772296788,0.4474646016877651,0.8107058861127188,0.09930653181360716,0.8267030134592869,0.7326708150843473,0.09403219837493959,0.1053363338907902,-0.0113041355158504,0.0,16.641057410290376,47,0.45940325461284487,0.1988988559239494,0.39209657897287964,1.350681218664097,0.10533633389079008,1.1102230246251565e-16
2014,development,z_sensitivity,f10,47,1.2935766433447378,1.6284284146442716,0.07936455058624184,0.8027651682642406,0.014774275451748475,0.8378485122254054,0.8421796304418591,-0.004331118216453711,-0.0009191403887225,-0.0034119778277309,0.0,22.639484362858383,47,0.37696142848555125,0.11059014794258647,-0.008012267463636796,1.0373133633591418,-0.0009191403887227613,2.6129272356900657e-16
2014,development,z_sensitivity,soft,47,1.2935766433447378,1.6284284146442716,0.07936455058624184,0.8027651682642406,0.014774275451748475,0.8385685867286817,0.8421796304418591,-0.003611043713177331,0.0019319535741666,-0.0055429972873439,0.0,16.641057410290376,47,0.45940325461284487,0.11382331201639583,0.012566449965086119,1.350681218664097,0.001931953574166316,2.8406096919120216e-16
2016,development,L1,f10,21,0.9511462054926918,2.18684125698242,-0.12937124961582533,0.7789994463559827,-0.01281636588531998,0.9196080255842866,0.9109189164619989,0.008689109122287708,0.0166307166689128,-0.0079416075466247,0.0,13.75990943191995,21,0.3490955274097014,0.1057674775912024,0.2167677180707416,0.7253777194956202,0.016630716668912634,1.6653345369377348e-16
2016,development,L1,soft,21,0.9511462054926918,2.18684125698242,-0.12937124961582533,0.7789994463559827,-0.01281636588531998,0.9296414084355624,0.9109189164619989,0.01872249197356357,0.0192053146951879,-0.0004828227216245,0.0,11.671259491318544,21,0.4198621654516996,0.09720918483840614,0.22098433187897681,0.894031135708436,0.019205314695188047,1.457167719820518e-16
2016,development,hand_acc_neg,f10,21,0.9511462054926918,1.6844860988283596,0.05664150398839785,0.3236647466488901,0.007390078282544343,0.8657460259126912,0.8768686451689308,-0.011122619256239585,0.0114367206562541,-0.0225593399124935,0.0,13.75990943191995,21,0.3490955274097014,0.060832201862382446,0.25918136060556657,0.7253777194956202,0.011436720656254003,9.71445146547012e-17
2016,development,hand_acc_neg,soft,21,0.9511462054926918,1.6844860988283596,0.05664150398839785,0.3236647466488901,0.007390078282544343,0.8742870297884011,0.8768686451689308,-0.0025816153805297004,0.0138633372349363,-0.0164449526154663,0.0,11.671259491318544,21,0.4198621654516996,0.05551750560056887,0.27930917300670866,0.894031135708436,0.013863337234936376,7.632783294297951e-17
