test_event,role,rule,size_m,score,metric,value,n_units,run_id
2006,development,f50,1000,L1,object_auc,,19,m4_20260926T164939Z_390f3fc
2006,development,f50,1000,z_sensitivity,cell_auc,,0,m4_20260926T164939Z_390f3fc
2006,development,f50,1000,z_sensitivity,cell_auc_sklearn,,0,m4_20260926T164939Z_390f3fc
2006,development,f50,1000,z_sensitivity,capture_0.2,,0,m4_20260926T164939Z_390f3fc
2006,development,f50,1000,z_sensitivity,object_auc,,19,m4_20260926T164939Z_390f3fc
2006,development,center,1000,slope_neg,cell_auc,0.8416578108395324,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,slope_neg,cell_auc_sklearn,0.8416578108395324,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,slope_neg,capture_0.2,1.0,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,slope_neg,object_auc,0.9264117692373341,19,m4_20260926T164939Z_390f3fc
2006,development,center,1000,relelev_neg,cell_auc,0.563230605738576,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,relelev_neg,cell_auc_sklearn,0.563230605738576,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,relelev_neg,capture_0.2,0.0,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,relelev_neg,object_auc,0.590275101203242,19,m4_20260926T164939Z_390f3fc
2006,development,center,1000,twi,cell_auc,0.8767268862911796,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,twi,cell_auc_sklearn,0.8767268862911796,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,twi,capture_0.2,1.0,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,twi,object_auc,0.9394652551715797,19,m4_20260926T164939Z_390f3fc
2006,development,center,1000,impervious,cell_auc,0.7863974495217854,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,impervious,cell_auc_sklearn,0.7863974495217854,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,impervious,capture_0.2,0.0,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,impervious,object_auc,0.7074215188025876,19,m4_20260926T164939Z_390f3fc
2006,development,center,1000,hand_neg,cell_auc,0.9234856535600425,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,hand_neg,cell_auc_sklearn,0.9234856535600425,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,hand_neg,capture_0.2,1.0,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,hand_neg,object_auc,0.9448771091464746,19,m4_20260926T164939Z_390f3fc
2006,development,center,1000,hand_acc_neg,cell_auc,0.9011689691817216,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,hand_acc_neg,cell_auc_sklearn,0.9011689691817215,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,hand_acc_neg,capture_0.2,1.0,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,hand_acc_neg,object_auc,0.9427640895944248,19,m4_20260926T164939Z_390f3fc
2006,development,center,1000,L1,cell_auc,0.436769394261424,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,L1,cell_auc_sklearn,0.436769394261424,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,L1,capture_0.2,0.0,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,L1,object_auc,0.3018054932367826,19,m4_20260926T164939Z_390f3fc
2006,development,center,1000,z_sensitivity,cell_auc,0.8065887353878852,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,z_sensitivity,cell_auc_sklearn,0.8065887353878852,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,z_sensitivity,capture_0.2,0.0,1,m4_20260926T164939Z_390f3fc
2006,development,center,1000,z_sensitivity,object_auc,0.8294397032549418,19,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,slope_neg,cell_auc,0.8771367521367521,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,slope_neg,cell_auc_sklearn,0.8771367521367521,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,slope_neg,capture_0.2,0.8333333333333334,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,slope_neg,object_auc,0.9264117692373341,19,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,relelev_neg,cell_auc,0.5537749287749287,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,relelev_neg,cell_auc_sklearn,0.5537749287749287,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,relelev_neg,capture_0.2,0.0,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,relelev_neg,object_auc,0.590275101203242,19,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,twi,cell_auc,0.8837250712250713,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,twi,cell_auc_sklearn,0.8837250712250713,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,twi,capture_0.2,0.8333333333333334,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,twi,object_auc,0.9394652551715797,19,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,impervious,cell_auc,0.6777065527065527,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,impervious,cell_auc_sklearn,0.6777065527065528,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,impervious,capture_0.2,0.0,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,impervious,object_auc,0.7074215188025876,19,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,hand_neg,cell_auc,0.9061609686609687,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,hand_neg,cell_auc_sklearn,0.9061609686609686,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,hand_neg,capture_0.2,1.0,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,hand_neg,object_auc,0.9448771091464746,19,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,hand_acc_neg,cell_auc,0.900997150997151,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,hand_acc_neg,cell_auc_sklearn,0.9009971509971509,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,hand_acc_neg,capture_0.2,1.0,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,hand_acc_neg,object_auc,0.9427640895944248,19,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,L1,cell_auc,0.28454415954415957,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,L1,cell_auc_sklearn,0.2845441595441595,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,L1,capture_0.2,0.0,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,L1,object_auc,0.3018054932367826,19,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,z_sensitivity,cell_auc,0.7441239316239315,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,z_sensitivity,cell_auc_sklearn,0.7441239316239315,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,z_sensitivity,capture_0.2,0.16666666666666666,6,m4_20260926T164939Z_390f3fc
2006,development,rep_point,1000,z_sensitivity,object_auc,0.8294397032549418,19,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,slope_neg,cell_auc,0.8854036411756186,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,slope_neg,cell_auc_sklearn,0.8854036411756186,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,slope_neg,capture_0.2,0.8072852118423111,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,slope_neg,object_auc,0.9264117692373341,19,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,relelev_neg,cell_auc,0.545883211829568,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,relelev_neg,cell_auc_sklearn,0.545883211829568,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,relelev_neg,capture_0.2,0.0,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,relelev_neg,object_auc,0.590275101203242,19,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,twi,cell_auc,0.8981703717967514,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,twi,cell_auc_sklearn,0.8981703717967514,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,twi,capture_0.2,0.807285211842311,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,twi,object_auc,0.9394652551715797,19,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,impervious,cell_auc,0.6272437409381467,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,impervious,cell_auc_sklearn,0.6272437409381468,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,impervious,capture_0.2,0.011774425650242538,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,impervious,object_auc,0.7074215188025876,19,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,hand_neg,cell_auc,0.9146426412787109,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,hand_neg,cell_auc_sklearn,0.914642641278711,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,hand_neg,capture_0.2,0.9819454134510273,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,hand_neg,object_auc,0.9448771091464746,19,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,hand_acc_neg,cell_auc,0.9099598744308722,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,hand_acc_neg,cell_auc_sklearn,0.9099598744308723,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,hand_acc_neg,capture_0.2,0.9819454134510274,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,hand_acc_neg,object_auc,0.9427640895944248,19,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,L1,cell_auc,0.276327899154604,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,L1,cell_auc_sklearn,0.276327899154604,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,L1,capture_0.2,0.0,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,L1,object_auc,0.3018054932367826,19,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,z_sensitivity,cell_auc,0.7645925211786618,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,z_sensitivity,cell_auc_sklearn,0.7645925211786619,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,z_sensitivity,capture_0.2,0.44724345916030095,9,m4_20260926T164939Z_390f3fc
2006,development,soft,1000,z_sensitivity,object_auc,0.8294397032549418,19,m4_20260926T164939Z_390f3fc
2012,development,any,100,slope_neg,cell_auc,0.8449179903846032,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,slope_neg,cell_auc_sklearn,0.8449179903846034,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,slope_neg,capture_0.2,0.7283018867924528,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,slope_neg,object_auc,0.7753672623638704,30,m4_20260926T164939Z_390f3fc
2012,development,any,100,relelev_neg,cell_auc,0.595057876953559,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,relelev_neg,cell_auc_sklearn,0.5950578769535589,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,relelev_neg,capture_0.2,0.1169811320754717,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,relelev_neg,object_auc,0.6645513552765874,30,m4_20260926T164939Z_390f3fc
2012,development,any,100,twi,cell_auc,0.7934535195139316,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,twi,cell_auc_sklearn,0.7934535195139315,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,twi,capture_0.2,0.5849056603773585,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,twi,object_auc,0.736788775389006,30,m4_20260926T164939Z_390f3fc
2012,development,any,100,impervious,cell_auc,0.8112204321529424,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,impervious,cell_auc_sklearn,0.8112204321529423,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,impervious,capture_0.2,0.7132075471698113,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,impervious,object_auc,0.7986423115573349,30,m4_20260926T164939Z_390f3fc
2012,development,any,100,hand_neg,cell_auc,0.8492556919557376,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,hand_neg,cell_auc_sklearn,0.8492556919557375,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,hand_neg,capture_0.2,0.8301886792452831,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,hand_neg,object_auc,0.8436921599814527,30,m4_20260926T164939Z_390f3fc
2012,development,any,100,hand_acc_neg,cell_auc,0.8649330576032325,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,hand_acc_neg,cell_auc_sklearn,0.8649330576032324,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,hand_acc_neg,capture_0.2,0.8301886792452831,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,hand_acc_neg,object_auc,0.8508890754414234,30,m4_20260926T164939Z_390f3fc
2012,development,any,100,L1,cell_auc,0.7894443084209429,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,L1,cell_auc_sklearn,0.7894443084209429,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,L1,capture_0.2,0.5547169811320755,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,L1,object_auc,0.803161166087212,30,m4_20260926T164939Z_390f3fc
2012,development,any,100,z_sensitivity,cell_auc,0.8589335673774627,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,z_sensitivity,cell_auc_sklearn,0.8589335673774627,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,z_sensitivity,capture_0.2,0.7283018867924528,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,z_sensitivity,object_auc,0.807842654382913,30,m4_20260926T164939Z_390f3fc
2012,development,any,100,rf_F1_wf,cell_auc,0.7607993661723363,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,rf_F1_wf,cell_auc_sklearn,0.7607993661723362,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,rf_F1_wf,capture_0.2,0.5433962264150943,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,rf_F1_wf,object_auc,0.697930200561218,30,m4_20260926T164939Z_390f3fc
2012,development,any,100,logit_F1_wf,cell_auc,0.5157352237670307,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,logit_F1_wf,cell_auc_sklearn,0.5157352237670306,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,logit_F1_wf,capture_0.2,0.32452830188679244,265,m4_20260926T164939Z_390f3fc
2012,development,any,100,logit_F1_wf,object_auc,0.513355456703192,30,m4_20260926T164939Z_390f3fc
2012,development,f01,100,slope_neg,cell_auc,0.8482551247958661,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,slope_neg,cell_auc_sklearn,0.8482551247958662,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,slope_neg,capture_0.2,0.7389558232931727,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,slope_neg,object_auc,0.7753672623638704,30,m4_20260926T164939Z_390f3fc
2012,development,f01,100,relelev_neg,cell_auc,0.5921581229844127,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,relelev_neg,cell_auc_sklearn,0.5921581229844128,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,relelev_neg,capture_0.2,0.10843373493975904,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,relelev_neg,object_auc,0.6645513552765874,30,m4_20260926T164939Z_390f3fc
2012,development,f01,100,twi,cell_auc,0.7968410748287825,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,twi,cell_auc_sklearn,0.7968410748287824,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,twi,capture_0.2,0.5983935742971888,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,twi,object_auc,0.736788775389006,30,m4_20260926T164939Z_390f3fc
2012,development,f01,100,impervious,cell_auc,0.8105641017583927,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,impervious,cell_auc_sklearn,0.8105641017583929,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,impervious,capture_0.2,0.714859437751004,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,impervious,object_auc,0.7986423115573349,30,m4_20260926T164939Z_390f3fc
2012,development,f01,100,hand_neg,cell_auc,0.8496845627910906,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,hand_neg,cell_auc_sklearn,0.8496845627910907,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,hand_neg,capture_0.2,0.8433734939759037,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,hand_neg,object_auc,0.8436921599814527,30,m4_20260926T164939Z_390f3fc
2012,development,f01,100,hand_acc_neg,cell_auc,0.8666120617451376,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,hand_acc_neg,cell_auc_sklearn,0.8666120617451376,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,hand_acc_neg,capture_0.2,0.8433734939759037,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,hand_acc_neg,object_auc,0.8508890754414234,30,m4_20260926T164939Z_390f3fc
2012,development,f01,100,L1,cell_auc,0.7911818662923308,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,L1,cell_auc_sklearn,0.7911818662923307,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,L1,capture_0.2,0.5582329317269076,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,L1,object_auc,0.803161166087212,30,m4_20260926T164939Z_390f3fc
2012,development,f01,100,z_sensitivity,cell_auc,0.8622427061040532,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,z_sensitivity,cell_auc_sklearn,0.8622427061040532,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,z_sensitivity,capture_0.2,0.7349397590361446,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,z_sensitivity,object_auc,0.807842654382913,30,m4_20260926T164939Z_390f3fc
2012,development,f01,100,rf_F1_wf,cell_auc,0.7601691512761001,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,rf_F1_wf,cell_auc_sklearn,0.7601691512761001,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,rf_F1_wf,capture_0.2,0.5502008032128514,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,rf_F1_wf,object_auc,0.697930200561218,30,m4_20260926T164939Z_390f3fc
2012,development,f01,100,logit_F1_wf,cell_auc,0.5111683310265988,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,logit_F1_wf,cell_auc_sklearn,0.5111683310265988,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,logit_F1_wf,capture_0.2,0.321285140562249,249,m4_20260926T164939Z_390f3fc
2012,development,f01,100,logit_F1_wf,object_auc,0.513355456703192,30,m4_20260926T164939Z_390f3fc
2012,development,f10,100,slope_neg,cell_auc,0.8717151957228565,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,slope_neg,cell_auc_sklearn,0.8717151957228564,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,slope_neg,capture_0.2,0.8009708737864077,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,slope_neg,object_auc,0.7753672623638704,30,m4_20260926T164939Z_390f3fc
2012,development,f10,100,relelev_neg,cell_auc,0.5869208605003859,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,relelev_neg,cell_auc_sklearn,0.5869208605003858,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,relelev_neg,capture_0.2,0.0970873786407767,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,relelev_neg,object_auc,0.6645513552765874,30,m4_20260926T164939Z_390f3fc
2012,development,f10,100,twi,cell_auc,0.8222134667323953,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,twi,cell_auc_sklearn,0.8222134667323953,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,twi,capture_0.2,0.6504854368932039,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,twi,object_auc,0.736788775389006,30,m4_20260926T164939Z_390f3fc
2012,development,f10,100,impervious,cell_auc,0.8079026200448239,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,impervious,cell_auc_sklearn,0.8079026200448238,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,impervious,capture_0.2,0.7184466019417476,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,impervious,object_auc,0.7986423115573349,30,m4_20260926T164939Z_390f3fc
2012,development,f10,100,hand_neg,cell_auc,0.8578793017207788,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,hand_neg,cell_auc_sklearn,0.8578793017207786,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,hand_neg,capture_0.2,0.8786407766990292,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,hand_neg,object_auc,0.8436921599814527,30,m4_20260926T164939Z_390f3fc
2012,development,f10,100,hand_acc_neg,cell_auc,0.8774148216225681,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,hand_acc_neg,cell_auc_sklearn,0.8774148216225679,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,hand_acc_neg,capture_0.2,0.8737864077669902,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,hand_acc_neg,object_auc,0.8508890754414234,30,m4_20260926T164939Z_390f3fc
2012,development,f10,100,L1,cell_auc,0.7910914447573926,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,L1,cell_auc_sklearn,0.7910914447573926,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,L1,capture_0.2,0.558252427184466,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,L1,object_auc,0.803161166087212,30,m4_20260926T164939Z_390f3fc
2012,development,f10,100,z_sensitivity,cell_auc,0.8739552913099086,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,z_sensitivity,cell_auc_sklearn,0.8739552913099087,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,z_sensitivity,capture_0.2,0.7475728155339806,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,z_sensitivity,object_auc,0.807842654382913,30,m4_20260926T164939Z_390f3fc
2012,development,f10,100,rf_F1_wf,cell_auc,0.7802727624157165,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,rf_F1_wf,cell_auc_sklearn,0.7802727624157162,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,rf_F1_wf,capture_0.2,0.6067961165048543,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,rf_F1_wf,object_auc,0.697930200561218,30,m4_20260926T164939Z_390f3fc
2012,development,f10,100,logit_F1_wf,cell_auc,0.523354218253832,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,logit_F1_wf,cell_auc_sklearn,0.523354218253832,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,logit_F1_wf,capture_0.2,0.34951456310679613,206,m4_20260926T164939Z_390f3fc
2012,development,f10,100,logit_F1_wf,object_auc,0.513355456703192,30,m4_20260926T164939Z_390f3fc
2012,development,f25,100,slope_neg,cell_auc,0.8944957070260092,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,slope_neg,cell_auc_sklearn,0.8944957070260091,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,slope_neg,capture_0.2,0.8596491228070176,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,slope_neg,object_auc,0.7753672623638704,30,m4_20260926T164939Z_390f3fc
2012,development,f25,100,relelev_neg,cell_auc,0.5759920255960767,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,relelev_neg,cell_auc_sklearn,0.5759920255960767,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,relelev_neg,capture_0.2,0.07017543859649122,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,relelev_neg,object_auc,0.6645513552765874,30,m4_20260926T164939Z_390f3fc
2012,development,f25,100,twi,cell_auc,0.842854748608129,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,twi,cell_auc_sklearn,0.8428547486081289,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,twi,capture_0.2,0.7076023391812866,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,twi,object_auc,0.736788775389006,30,m4_20260926T164939Z_390f3fc
2012,development,f25,100,impervious,cell_auc,0.8112061192651614,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,impervious,cell_auc_sklearn,0.8112061192651614,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,impervious,capture_0.2,0.7309941520467836,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,impervious,object_auc,0.7986423115573349,30,m4_20260926T164939Z_390f3fc
2012,development,f25,100,hand_neg,cell_auc,0.8637586024861789,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,hand_neg,cell_auc_sklearn,0.8637586024861788,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,hand_neg,capture_0.2,0.9122807017543859,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,hand_neg,object_auc,0.8436921599814527,30,m4_20260926T164939Z_390f3fc
2012,development,f25,100,hand_acc_neg,cell_auc,0.8861287006791505,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,hand_acc_neg,cell_auc_sklearn,0.8861287006791504,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,hand_acc_neg,capture_0.2,0.9064327485380117,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,hand_acc_neg,object_auc,0.8508890754414234,30,m4_20260926T164939Z_390f3fc
2012,development,f25,100,L1,cell_auc,0.7935007644106389,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,L1,cell_auc_sklearn,0.7935007644106389,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,L1,capture_0.2,0.5555555555555556,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,L1,object_auc,0.803161166087212,30,m4_20260926T164939Z_390f3fc
2012,development,f25,100,z_sensitivity,cell_auc,0.8853970943611628,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,z_sensitivity,cell_auc_sklearn,0.8853970943611625,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,z_sensitivity,capture_0.2,0.7777777777777778,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,z_sensitivity,object_auc,0.807842654382913,30,m4_20260926T164939Z_390f3fc
2012,development,f25,100,rf_F1_wf,cell_auc,0.791678569893298,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,rf_F1_wf,cell_auc_sklearn,0.7916785698932982,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,rf_F1_wf,capture_0.2,0.6491228070175439,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,rf_F1_wf,object_auc,0.697930200561218,30,m4_20260926T164939Z_390f3fc
2012,development,f25,100,logit_F1_wf,cell_auc,0.5274357227705286,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,logit_F1_wf,cell_auc_sklearn,0.5274357227705285,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,logit_F1_wf,capture_0.2,0.3567251461988304,171,m4_20260926T164939Z_390f3fc
2012,development,f25,100,logit_F1_wf,object_auc,0.513355456703192,30,m4_20260926T164939Z_390f3fc
2012,development,f50,100,slope_neg,cell_auc,0.9048320621168633,144,m4_20260926T164939Z_390f3fc
2012,development,f50,100,slope_neg,cell_auc_sklearn,0.9048320621168634,144,m4_20260926T164939Z_390f3fc
2012,development,f50,100,slope_neg,capture_0.2,0.8819444444444444,144,m4_20260926T164939Z_390f3fc
2012,development,f50,100,slope_neg,object_auc,0.7753672623638704,30,m4_20260926T164939Z_390f3fc
2012,development,f50,100,relelev_neg,cell_auc,0.5693029828555568,144,m4_20260926T164939Z_390f3fc
2012,development,f50,100,relelev_neg,cell_auc_sklearn,0.5693029828555568,144,m4_20260926T164939Z_390f3fc
